date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-01-09,2023,0,,DEN,LAL,1551.55043764286,1404.34529136204,0.8058125491071286,0.19418745089287137,,,,,,,,,1611.96224517031,1435.30331528661,0.8484099427008313,0.15159005729916875,,,58,6,32
2023-01-09,2023,0,,SAC,ORL,1476.24209859276,1365.22865047056,0.7711279236759727,0.22887207632402728,,,,,,,,,1494.99087499924,1401.58582777327,0.7205354029533975,0.27946459704660254,,,29,18,24
2023-01-10,2023,0,,PHI,DET,1576.89883947502,1349.33932720856,0.8682512149325887,0.13174878506741128,,,,,,,,,1630.59613645434,1353.58543267537,0.8808664333934314,0.1191335666065686,,,42,5,24
2023-01-10,2023,0,,TOR,CHO,1555.13206710328,1440.59815220809,0.7746848977060091,0.22531510229399088,,,,,,,,,1620.74715914994,1516.29732673744,0.7379529902805746,0.2620470097194254,,,76,37,57
2023-01-10,2023,0,,MIA,OKC,1566.26729585078,1425.0266919277,0.8003834335409522,0.1996165664590478,,,,,,,,,1615.2029737554,1417.08885509884,0.8304698436596246,0.16953015634037538,,,55,15,35
2023-01-10,2023,0,,UTA,CLE,1569.27617954259,1539.10391090815,0.6790330871882094,0.3209669128117906,,,,,,,,,1544.03969759297,1580.25290716484,0.5966419372926607,0.4033580627073393,,,74,61,68
2023-01-10,2023,0,,POR,ORL,1427.53635162106,1365.22865047056,0.7179505395173597,0.28204946048264035,,,,,,,,,1510.36973451582,1401.58582777327,0.776400378547648,0.22359962145235202,,,31,19,25
2023-01-10,2023,0,,GSW,PHO,1586.62159812499,1603.71964257631,0.6170916804503358,0.3829083195496642,,,,,,,,,1597.68218791027,1626.37081859634,0.5657774332711779,0.4342225667288221,,,88,47,68
2023-01-10,2023,0,,LAC,DAL,1488.08975489206,1564.28297187412,0.5342071951709545,0.4657928048290455,,,,,,,,,1562.97231914582,1605.71766529218,0.5530590139952118,0.44694098600478815,,,81,72,77
2023-01-11,2023,0,,WAS,CHI,1456.41174629676,1455.40850353274,0.6413944054847838,0.35860559451521623,,,,,,,,,1472.17423892161,1528.06699583335,0.5248715893106095,0.4751284106893905,,,50,71,61
2023-01-11,2023,0,,DET,MIN,1349.33932720856,1509.19415099235,0.4147041521805841,0.5852958478194159,,,,,,,,,1353.58543267537,1543.65252038181,0.29282449245151787,0.7071755075484821,,,28,23,26
2023-01-11,2023,0,,ATL,MIL,1550.87186691451,1584.17813613969,0.5948182044182375,0.4051817955817625,,,,,,,,,1588.89009748506,1660.02630921789,0.5017365326438388,0.4982634673561612,,,90,31,61
2023-01-11,2023,0,,BOS,NOP,1686.39724560571,1569.94929434657,0.7766022613414999,0.2233977386585001,,,,,,,,,1711.97957446421,1574.4918743862,0.7704656963980686,0.2295343036019314,,,93,23,58
2023-01-11,2023,0,,NYK,IND,1511.03396772766,1453.51396503427,0.7123362965710273,0.28766370342897274,,,,,,,,,1527.47936890456,1491.625188907,0.6538525095716109,0.3461474904283891,,,55,81,68
2023-01-11,2023,0,,MEM,SAS,1587.07085251309,1436.18111683342,0.809109981646086,0.19089001835391395,,,,,,,,,1652.51029561058,1431.26346967762,0.8443901947851155,0.15560980521488454,,,65,6,36
2023-01-11,2023,0,,DEN,PHO,1551.55043764286,1603.71964257631,0.5684024596957645,0.43159754030423547,,,,,,,,,1611.96224517031,1626.37081859634,0.7088894527653119,0.2911105472346881,,,90,13,52
2023-01-11,2023,0,,SAC,HOU,1476.24209859276,1348.82101882694,0.7873693736138649,0.21263062638613506,,,,,,,,,1494.99087499924,1307.33199829897,0.8240140431595732,0.17598595684042684,,,13,10,12
2023-01-12,2023,0,,PHI,OKC,1576.89883947502,1425.0266919277,0.8099819091962676,0.19001809080373244,,,,,,,,,1630.59613645434,1417.08885509884,0.8416997234867855,0.15830027651321454,,,58,11,35
2023-01-12,2023,0,,BRK,BOS,1510.32435228557,1686.39724560571,0.3922389021061583,0.6077610978938417,,,,,,,,,1568.45097205685,1711.97957446421,0.45402573716176614,0.5459742628382338,,,93,60,77
2023-01-12,2023,0,,MIA,MIL,1566.26729585078,1584.17813613969,0.6159855181228303,0.3840144818771697,,,,,,,,,1615.2029737554,1660.02630921789,0.6069816418361904,0.3930183581638096,,,93,35,64
2023-01-12,2023,0,,TOR,CHO,1555.13206710328,1440.59815220809,0.7746848977060091,0.22531510229399088,,,,,,,,,1620.74715914994,1516.29732673744,0.734944955237519,0.265055044762481,,,76,36,56
2023-01-12,2023,0,,POR,CLE,1427.53635162106,1539.10391090815,0.4833590923638439,0.5166409076361561,,,,,,,,,1510.36973451582,1580.25290716484,0.5075071158410688,0.4924928841589312,,,69,76,73
2023-01-12,2023,0,,LAL,DAL,1404.34529136204,1564.28297187412,0.41458838655349345,0.5854116134465066,,,,,,,,,1435.30331528661,1605.71766529218,0.35602251631091236,0.6439774836890877,,,58,24,41
2023-01-13,2023,0,,WAS,NYK,1456.41174629676,1511.03396772766,0.5649350629570903,0.4350649370429097,,,,,,,,,1472.17423892161,1527.47936890456,0.5240627431718389,0.4759372568281611,,,50,75,63
2023-01-13,2023,0,,IND,ATL,1453.51396503427,1550.87186691451,0.5038022115474688,0.49619778845253115,,,,,,,,,1491.625188907,1588.89009748506,0.468585179409575,0.531414820590425,,,67,68,68
2023-01-13,2023,0,,DET,NOP,1349.33932720856,1569.94929434657,0.3330801369098025,0.6669198630901976,,,,,,,,,1353.58543267537,1574.4918743862,0.31118571306284004,0.68881428693716,,,32,17,25
2023-01-13,2023,0,,SAS,GSW,1436.18111683342,1586.62159812499,0.4279160412111548,0.5720839587888452,,,,,,,,,1431.26346967762,1597.68218791027,0.3799688914263015,0.6200311085736985,,,55,38,47
2023-01-13,2023,0,,MIN,PHO,1509.19415099235,1603.71964257631,0.5078777989631682,0.4921222010368318,,,,,,,,,1543.65252038181,1626.37081859634,0.49470989999313275,0.5052901000068672,,,81,54,68
2023-01-13,2023,0,,CHI,OKC,1455.40850353274,1425.0266919277,0.6792959239846093,0.32070407601539075,,,,,,,,,1528.06699583335,1417.08885509884,0.7930066399821812,0.20699336001781876,,,38,19,29
2023-01-13,2023,0,,UTA,ORL,1569.27617954259,1365.22865047056,0.851982852259566,0.14801714774043395,,,,,,,,,1544.03969759297,1401.58582777327,0.8128190695181483,0.1871809304818517,,,38,14,26
2023-01-13,2023,0,,LAC,DEN,1488.08975489206,1551.55043764286,0.5523912899385611,0.4476087100614389,,,,,,,,,1562.97231914582,1611.96224517031,0.5411064987752767,0.4588935012247233,,,82,52,67
2023-01-13,2023,0,,SAC,HOU,1476.24209859276,1348.82101882694,0.7873693736138649,0.21263062638613506,,,,,,,,,1494.99087499924,1307.33199829897,0.8156484941825511,0.18435150581744886,,,13,11,12
2023-01-14,2023,0,,MIA,MIL,1566.26729585078,1584.17813613969,0.6159855181228303,0.3840144818771697,,,,,,,,,1615.2029737554,1660.02630921789,0.5367738711760862,0.4632261288239138,,,93,40,67
2023-01-14,2023,0,,IND,MEM,1453.51396503427,1587.07085251309,0.4518573644711766,0.5481426355288235,,,,,,,,,1491.625188907,1652.51029561058,0.32370571067827253,0.6762942893217274,,,76,32,54
2023-01-14,2023,0,,CHO,BOS,1440.59815220809,1686.39724560571,0.30168496126196886,0.6983150387380311,,,,,,,,,1516.29732673744,1711.97957446421,0.33493846143773326,0.6650615385622667,,,87,32,60
2023-01-14,2023,0,,TOR,ATL,1555.13206710328,1550.87186691451,0.6456951887161312,0.3543048112838688,,,,,,,,,1620.74715914994,1588.89009748506,0.7075319191469104,0.2924680808530896,,,86,37,62
2023-01-14,2023,0,,MIN,CLE,1509.19415099235,1539.10391090815,0.5995215240294359,0.4004784759705641,,,,,,,,,1543.65252038181,1580.25290716484,0.505568537654635,0.49443146234536495,,,74,72,73
2023-01-14,2023,0,,UTA,PHI,1569.27617954259,1576.89883947502,0.6298950759434593,0.3701049240565407,,,,,,,,,1544.03969759297,1630.59613645434,0.4823854133983992,0.5176145866016009,,,82,51,67
2023-01-14,2023,0,,POR,DAL,1427.53635162106,1564.28297187412,0.4473136710524532,0.5526863289475468,,,,,,,,,1510.36973451582,1605.71766529218,0.4725892039693453,0.5274107960306547,,,73,75,74
2023-01-15,2023,0,,DET,NYK,1349.33932720856,1511.03396772766,0.4121358395429304,0.5878641604570696,,,,,,,,,1353.58543267537,1527.47936890456,0.3702664158813452,0.6297335841186549,,,25,29,27
2023-01-15,2023,0,,LAC,HOU,1488.08975489206,1348.82101882694,0.7985637041071132,0.2014362958928868,,,,,,,,,1562.97231914582,1307.33199829897,0.8701209337985937,0.12987906620140632,,,22,9,16
2023-01-15,2023,0,,CHI,GSW,1455.40850353274,1586.62159812499,0.4552012043129399,0.5447987956870601,,,,,,,,,1528.06699583335,1597.68218791027,0.5180200674053129,0.4819799325946871,,,75,68,72
2023-01-15,2023,0,,BRK,OKC,1510.32435228557,1425.0266919277,0.7439610454852276,0.25603895451477243,,,,,,,,,1568.45097205685,1417.08885509884,0.7865077337385842,0.21349226626141582,,,46,28,37
2023-01-15,2023,0,,SAS,SAC,1436.18111683342,1476.24209859276,0.5854134824145844,0.41458651758541565,,,,,,,,,1431.26346967762,1494.99087499924,0.5307092392171295,0.46929076078287046,,,35,48,42
2023-01-15,2023,0,,DEN,ORL,1551.55043764286,1365.22865047056,0.8386477212237511,0.16135227877624891,,,,,,,,,1611.96224517031,1401.58582777327,0.8663275856237797,0.13367241437622035,,,50,3,27
2023-01-15,2023,0,,POR,DAL,1427.53635162106,1564.28297187412,0.4473136710524532,0.5526863289475468,,,,,,,,,1510.36973451582,1605.71766529218,0.46533807469047217,0.5346619253095278,,,73,78,76
2023-01-15,2023,0,,LAL,PHI,1404.34529136204,1576.89883947502,0.3970787910883796,0.6029212089116204,,,,,,,,,1435.30331528661,1630.59613645434,0.3964607088783115,0.6035392911216886,,,62,20,41
2023-01-16,2023,0,,CHO,BOS,1440.59815220809,1686.39724560571,0.30168496126196886,0.6983150387380311,,,,,,,,,1516.29732673744,1711.97957446421,0.3353786060376432,0.6646213939623569,,,87,34,61
2023-01-16,2023,0,,MIL,IND,1584.17813613969,1453.51396503427,0.790478103463499,0.209521896536501,,,,,,,,,1660.02630921789,1491.625188907,0.7972400225168111,0.20275997748318886,,,78,25,52
2023-01-16,2023,0,,NYK,TOR,1511.03396772766,1555.13206710328,0.5797621828674003,0.42023781713259967,,,,,,,,,1527.47936890456,1620.74715914994,0.40098583120167436,0.5990141687983257,,,78,69,74
2023-01-16,2023,0,,CLE,NOP,1539.10391090815,1569.94929434657,0.5982277078215577,0.40177229217844235,,,,,,,,,1580.25290716484,1574.4918743862,0.6117957880270846,0.38820421197291544,,,79,59,69
2023-01-16,2023,0,,WAS,GSW,1456.41174629676,1586.62159812499,0.4566337630640888,0.5433662369359111,,,,,,,,,1472.17423892161,1597.68218791027,0.4929842161318588,0.5070157838681413,,,64,63,64
2023-01-16,2023,0,,ATL,MIA,1550.87186691451,1566.26729585078,0.6194048911142263,0.38059510888577375,,,,,,,,,1588.89009748506,1615.2029737554,0.574977690329586,0.425022309670414,,,86,64,75
2023-01-16,2023,0,,MIN,UTA,1509.19415099235,1569.27617954259,0.5571951330189794,0.4428048669810206,,,,,,,,,1543.65252038181,1544.03969759297,0.6180494663429257,0.3819505336570743,,,68,83,76
2023-01-16,2023,0,,MEM,PHO,1587.07085251309,1603.71964257631,0.617702567315058,0.382297432684942,,,,,,,,,1652.51029561058,1627.17837060253,0.6398306403783749,0.3601693596216251,,,93,14,54
2023-01-16,2023,0,,LAL,HOU,1404.34529136204,1348.82101882694,0.709976451020069,0.290023548979931,,,,,,,,,1435.30331528661,1307.33199829897,0.7602813232110841,0.2397186767889159,,,8,1,5
2023-01-17,2023,0,,MIL,TOR,1584.17813613969,1555.13206710328,0.677618515035045,0.322381484964955,,,,,,,,,1658.86114367829,1620.74715914994,0.6639699043046069,0.3360300956953931,,,93,19,56
2023-01-17,2023,0,,SAS,BRK,1436.18111683342,1510.32435228557,0.5371423285521529,0.46285767144784706,,,,,,,,,1431.26346967762,1568.45097205685,0.42660137385216124,0.5733986261478388,,,49,48,49
2023-01-17,2023,0,,DEN,POR,1551.55043764286,1427.53635162106,0.7840674124687967,0.21593258753120326,,,,,,,,,1611.96224517031,1510.36973451582,0.7847163230886385,0.21528367691136152,,,74,33,54
2023-01-17,2023,0,,LAC,PHI,1488.08975489206,1576.89883947502,0.5160994546123413,0.4839005453876587,,,,,,,,,1562.97231914582,1630.59613645434,0.5070711210083654,0.4929288789916346,,,84,64,74
2023-01-18,2023,0,,NYK,WAS,1511.03396772766,1456.41174629676,0.7089060738152066,0.29109392618479335,,,,,,,,,1527.47936890456,1472.17423892161,0.6753604682266163,0.32463953177338367,,,50,74,62
2023-01-18,2023,0,,DAL,ATL,1564.28297187412,1550.87186691451,0.6576516953064374,0.3423483046935626,,,,,,,,,1605.71766529218,1588.89009748506,0.6205821533754542,0.3794178466245458,,,85,46,66
2023-01-18,2023,0,,NOP,MIA,1569.94929434657,1566.26729585078,0.6449333730321422,0.35506662696785785,,,,,,,,,1574.4918743862,1615.2029737554,0.5382268368930889,0.4617731631069111,,,84,62,73
2023-01-18,2023,0,,OKC,IND,1425.0266919277,1453.51396503427,0.601485932073459,0.398514067926541,,,,,,,,,1417.08885509884,1491.625188907,0.5043506668187371,0.4956493331812629,,,31,41,36
2023-01-18,2023,0,,MEM,CLE,1587.07085251309,1539.10391090815,0.7009375087877331,0.2990624912122669,,,,,,,,,1652.51029561058,1580.25290716484,0.7017852562614486,0.2982147437385514,,,89,26,58
2023-01-18,2023,0,,HOU,CHO,1348.82101882694,1440.59815220809,0.5118314472982753,0.48816855270172466,,,,,,,,,1307.33199829897,1516.29732673744,0.3076395846497397,0.6923604153502603,,,16,11,14
2023-01-18,2023,0,,UTA,LAC,1569.27617954259,1488.08975489206,0.7394270754255079,0.2605729245744921,,,,,,,,,1544.03969759297,1562.97231914582,0.6832722681671316,0.3167277318328684,,,72,75,74
2023-01-18,2023,0,,DEN,MIN,1551.55043764286,1509.19415099235,0.6941235394882603,0.30587646051173967,,,,,,,,,1611.96224517031,1543.65252038181,0.6954927254475928,0.3045072745524072,,,79,49,64
2023-01-18,2023,0,,LAL,SAC,1404.34529136204,1476.24209859276,0.5403557707663375,0.45964422923366255,,,,,,,,,1435.30331528661,1494.99087499924,0.5290729428250524,0.47092705717494765,,,36,46,41
2023-01-19,2023,1,,DET,CHI,1349.33932720856,1455.40850353274,0.35192615978029557,0.6480738402197044,,,,,,,,,1353.58543267537,1528.06699583335,0.2680778728820514,0.7319221271179486,,,25,18,22
2023-01-19,2023,0,,BOS,GSW,1686.39724560571,1586.62159812499,0.7595111123123669,0.2404888876876331,,,,,,,,,1711.97957446421,1597.68218791027,0.7411738005928995,0.2588261994071005,,,94,36,65
2023-01-19,2023,0,,MIN,TOR,1509.19415099235,1555.13206710328,0.5771796952998134,0.4228203047001866,,,,,,,,,1543.65252038181,1620.74715914994,0.431682752465915,0.568317247534085,,,80,61,71
2023-01-19,2023,0,,POR,PHI,1427.53635162106,1576.89883947502,0.4294358294039589,0.5705641705960411,,,,,,,,,1510.36973451582,1630.59613645434,0.428627080269866,0.571372919730134,,,76,64,70
2023-01-19,2023,0,,PHO,BRK,1603.71964257631,1510.32435228557,0.7527387554200575,0.24726124457994247,,,,,,,,,1627.17837060253,1568.45097205685,0.6867580569731332,0.3132419430268668,,,85,45,65
2023-01-20,2023,0,,ORL,NOP,1365.22865047056,1569.94929434657,0.35369867694587154,0.6463013230541285,,,,,,,,,1401.58582777327,1574.4918743862,0.34972558649703084,0.6502744135029692,,,44,20,32
2023-01-20,2023,0,,CLE,GSW,1539.10391090815,1586.62159812499,0.5749588481423547,0.42504115185764535,,,,,,,,,1580.25290716484,1597.68218791027,0.6462471038723614,0.3537528961276386,,,83,58,71
2023-01-20,2023,0,,DAL,MIA,1564.28297187412,1566.26729585078,0.6374292322992502,0.3625707677007498,,,,,,,,,1605.71766529218,1615.2029737554,0.5958446080738025,0.40415539192619754,,,88,51,70
2023-01-20,2023,0,,ATL,NYK,1550.87186691451,1511.03396772766,0.6910369607077875,0.30896303929221247,,,,,,,,,1588.89009748506,1527.47936890456,0.6926797575326581,0.3073202424673419,,,73,71,72
2023-01-20,2023,0,,SAS,LAC,1436.18111683342,1488.08975489206,0.5687703896728719,0.43122961032712814,,,,,,,,,1431.26346967762,1562.97231914582,0.43010468358290793,0.5698953164170921,,,48,52,50
2023-01-20,2023,0,,UTA,BRK,1569.27617954259,1510.32435228557,0.7140222818823347,0.28597771811766526,,,,,,,,,1544.03969759297,1568.45097205685,0.683375691218233,0.31662430878176695,,,72,66,69
2023-01-20,2023,0,,DEN,IND,1551.55043764286,1453.51396503427,0.7576777248172408,0.24232227518275917,,,,,,,,,1611.96224517031,1491.625188907,0.7997248399837257,0.20027516001627432,,,70,23,47
2023-01-20,2023,0,,LAL,MEM,1404.34529136204,1587.07085251309,0.3831482782938236,0.6168517217061764,,,,,,,,,1435.30331528661,1652.51029561058,0.31509446917951783,0.6849055308204821,,,66,9,38
2023-01-20,2023,0,,SAC,OKC,1476.24209859276,1425.0266919277,0.7048426230800129,0.2951573769199871,,,,,,,,,1494.99087499924,1417.08885509884,0.7087947336949952,0.29120526630500476,,,32,39,36
2023-01-21,2023,0,,TOR,BOS,1555.13206710328,1686.39724560571,0.45512685225673094,0.5448731477432691,,,,,,,,,1620.74715914994,1711.97957446421,0.4710715044916962,0.5289284955083038,,,96,34,65
2023-01-21,2023,0,,WAS,ORL,1456.41174629676,1365.22865047056,0.7503609656145691,0.2496390343854309,,,,,,,,,1472.17423892161,1401.58582777327,0.7501108016310166,0.24988919836898338,,,26,12,19
2023-01-21,2023,0,,CLE,MIL,1539.10391090815,1584.17813613969,0.5783925629132078,0.42160743708679216,,,,,,,,,1580.25290716484,1657.97780672276,0.43494388985770055,0.5650561101422995,,,89,43,66
2023-01-21,2023,0,,ATL,CHO,1550.87186691451,1440.59815220809,0.7703755194731177,0.22962448052688234,,,,,,,,,1588.89009748506,1516.29732673744,0.6535713655128956,0.34642863448710437,,,71,54,63
2023-01-21,2023,0,,MIN,HOU,1509.19415099235,1348.82101882694,0.8173996460930999,0.1826003539069001,,,,,,,,,1543.65252038181,1307.33199829897,0.8637132272144065,0.13628677278559354,,,19,10,15
2023-01-21,2023,0,,PHO,IND,1603.71964257631,1453.51396503427,0.8085010509423197,0.19149894905768028,,,,,,,,,1627.17837060253,1491.625188907,0.8217506366573789,0.1782493633426211,,,72,25,49
2023-01-21,2023,0,,SAC,PHI,1476.24209859276,1576.89883947502,0.49905487502225304,0.500945124977747,,,,,,,,,1494.99087499924,1630.59613645434,0.3491449332952705,0.6508550667047295,,,74,54,64
2023-01-22,2023,0,,MIA,NOP,1566.26729585078,1569.94929434657,0.6351676359405536,0.3648323640594464,,,,,,,,,1615.2029737554,1574.4918743862,0.6474443971804208,0.3525556028195792,,,84,54,69
2023-01-22,2023,0,,TOR,NYK,1555.13206710328,1511.03396772766,0.6962482113105052,0.3037517886894948,,,,,,,,,1620.74715914994,1527.47936890456,0.6715914652524828,0.3284085347475172,,,78,68,73
2023-01-22,2023,0,,DAL,LAC,1564.28297187412,1488.08975489206,0.7338509958736646,0.26614900412633535,,,,,,,,,1605.71766529218,1562.97231914582,0.6642102422262317,0.3357897577737683,,,81,71,76
2023-01-22,2023,0,,DEN,OKC,1551.55043764286,1425.0266919277,0.7865032929161803,0.21349670708381974,,,,,,,,,1611.96224517031,1417.08885509884,0.8614081220738159,0.1385918779261841,,,54,8,31
2023-01-22,2023,0,,PHO,MEM,1603.71964257631,1587.07085251309,0.6618354643328885,0.33816453566711147,,,,,,,,,1627.17837060253,1652.51029561058,0.5155529986137504,0.48444700138624963,,,93,20,57
2023-01-22,2023,0,,GSW,BRK,1586.62159812499,1510.32435228557,0.7339679408128035,0.2660320591871965,,,,,,,,,1597.68218791027,1568.45097205685,0.6272510387209914,0.3727489612790086,,,81,77,79
2023-01-22,2023,0,,POR,LAL,1427.53635162106,1404.34529136204,0.6702121527049879,0.3297878472950121,,,,,,,,,1510.36973451582,1435.30331528661,0.7050017022726461,0.29499829772735386,,,39,40,40
2023-01-23,2023,0,,ORL,BOS,1365.22865047056,1686.39724560571,0.21871871016241837,0.7812812898375816,,,,,,,,,1401.58582777327,1711.97957446421,0.20332619316222314,0.7966738068377769,,,68,7,38
2023-01-23,2023,0,,DET,MIL,1349.33932720856,1584.17813613969,0.3151406204533744,0.6848593795466256,,,,,,,,,1353.58543267537,1657.97780672276,0.2062578610499765,0.7937421389500234,,,47,3,25
2023-01-23,2023,0,,CHI,ATL,1455.40850353274,1550.87186691451,0.5065283738851499,0.49347162611485007,,,,,,,,,1528.06699583335,1588.89009748506,0.5129523108433534,0.48704768915664665,,,73,72,73
2023-01-23,2023,0,,HOU,MIN,1348.82101882694,1509.19415099235,0.4139801382469584,0.5860198617530417,,,,,,,,,1307.33199829897,1543.65252038181,0.2782994688035976,0.7217005311964024,,,19,24,22
2023-01-23,2023,0,,UTA,CHO,1569.27617954259,1440.59815220809,0.7885782258614659,0.21142177413853414,,,,,,,,,1544.03969759297,1516.29732673744,0.6987655193066358,0.3012344806933642,,,63,49,56
2023-01-23,2023,0,,POR,SAS,1427.53635162106,1436.18111683342,0.6285223773304446,0.3714776226695554,,,,,,,,,1510.36973451582,1431.26346967762,0.6592597738000492,0.3407402261999508,,,38,51,45
2023-01-23,2023,0,,SAC,MEM,1476.24209859276,1587.07085251309,0.48442121460797133,0.5155787853920286,,,,,,,,,1494.99087499924,1652.51029561058,0.4473312080007121,0.5526687919992879,,,77,49,63
2023-01-24,2023,0,,IND,CHI,1453.51396503427,1455.40850353274,0.6375486739242379,0.36245132607576214,,,,,,,,,1491.625188907,1528.06699583335,0.6109039932901101,0.38909600670988986,,,55,81,68
2023-01-24,2023,0,,NYK,CLE,1511.03396772766,1539.10391090815,0.6020616347894575,0.3979383652105425,,,,,,,,,1527.47936890456,1580.25290716484,0.526320049755843,0.473679950244157,,,72,82,77
2023-01-24,2023,0,,MIA,BOS,1566.26729585078,1686.39724560571,0.47106304572985697,0.528936954270143,,,,,,,,,1615.2029737554,1711.97957446421,0.5303210709107317,0.46967892908926834,,,95,47,71
2023-01-24,2023,0,,NOP,DEN,1569.94929434657,1551.55043764286,0.6640864733315427,0.3359135266684573,,,,,,,,,1574.4918743862,1611.96224517031,0.5508221310163465,0.4491778689836535,,,84,45,65
2023-01-24,2023,0,,DAL,WAS,1564.28297187412,1456.41174629676,0.7679199183668255,0.2320800816331745,,,,,,,,,1605.71766529218,1472.17423892161,0.7751423603591678,0.22485763964083216,,,66,31,49
2023-01-24,2023,0,,PHO,CHO,1603.71964257631,1440.59815220809,0.8197491745909615,0.18025082540903847,,,,,,,,,1627.25111085209,1516.29732673744,0.799609353001825,0.200390646998175,,,77,20,49
2023-01-24,2023,0,,LAL,LAC,1404.34529136204,1488.08975489206,0.523376542552151,0.47662345744784895,,,,,,,,,1435.30331528661,1562.97231914582,0.42485132194627034,0.5751486780537296,,,49,49,49
2023-01-25,2023,0,,ORL,IND,1365.22865047056,1453.51396503427,0.5168524016608702,0.4831475983391298,,,,,,,,,1401.58582777327,1491.625188907,0.5467249076313008,0.45327509236869923,,,29,31,30
2023-01-25,2023,0,,PHI,BRK,1576.89883947502,1510.32435228557,0.7228974719203147,0.2771025280796853,,,,,,,,,1630.59613645434,1568.45097205685,0.6825919966020815,0.3174080033979185,,,85,63,74
2023-01-25,2023,0,,NOP,MIN,1569.94929434657,1509.19415099235,0.7161372499873453,0.2838627500126547,,,,,,,,,1574.4918743862,1543.65252038181,0.5812494657824043,0.41875053421759567,,,73,88,81
2023-01-25,2023,0,,MIL,DEN,1584.17813613969,1551.55043764286,0.6821058539784336,0.3178941460215664,,,,,,,,,1658.43665151489,1611.96224517031,0.729696513398535,0.27030348660146497,,,92,10,51
2023-01-25,2023,0,,OKC,ATL,1425.0266919277,1550.87186691451,0.46287425817131617,0.5371257418286839,,,,,,,,,1417.08885509884,1588.89009748506,0.37399955939352136,0.6260004406064786,,,50,30,40
2023-01-25,2023,0,,HOU,WAS,1348.82101882694,1456.41174629676,0.4890778028252612,0.5109221971747389,,,,,,,,,1307.33199829897,1472.17423892161,0.4335160696829495,0.5664839303170506,,,11,15,13
2023-01-25,2023,0,,GSW,MEM,1586.62159812499,1587.07085251309,0.6394689901647177,0.3605310098352823,,,,,,,,,1597.68218791027,1652.51029561058,0.5235154261588615,0.4764845738411385,,,90,50,70
2023-01-25,2023,0,,SAC,TOR,1476.24209859276,1555.13206710328,0.5303424479314045,0.4696575520685955,,,,,,,,,1494.99087499924,1620.74715914994,0.4403513361723473,0.5596486638276528,,,72,60,66
2023-01-25,2023,0,,POR,UTA,1427.53635162106,1569.27617954259,0.4402188870287853,0.5597811129712147,,,,,,,,,1510.36973451582,1544.03969759297,0.5593416753650022,0.44065832463499777,,,62,86,74
2023-01-25,2023,0,,LAL,SAS,1404.34529136204,1436.18111683342,0.596856594405415,0.40314340559458495,,,,,,,,,1435.30331528661,1431.26346967762,0.550819961022246,0.44918003897775405,,,25,10,18
2023-01-26,2023,0,,BRK,DET,1510.32435228557,1349.33932720856,0.8179247937910495,0.18207520620895046,,,,,,,,,1568.45097205685,1353.58543267537,0.801075511629704,0.19892448837029597,,,31,18,25
2023-01-26,2023,0,,CHO,CHI,1440.59815220809,1455.40850353274,0.6201985465267278,0.3798014534732722,,,,,,,,,1516.29732673744,1528.06699583335,0.5810708647405689,0.4189291352594311,,,60,66,63
2023-01-26,2023,0,,BOS,NYK,1686.39724560571,1511.03396772766,0.8299281939025448,0.1700718060974552,,,,,,,,,1711.97957446421,1527.47936890456,0.8069124238927959,0.19308757610720406,,,89,35,62
2023-01-26,2023,0,,HOU,CLE,1348.82101882694,1539.10391090815,0.3729200236482376,0.6270799763517624,,,,,,,,,1307.33199829897,1580.25290716484,0.20107582096234283,0.7989241790376571,,,24,13,19
2023-01-26,2023,0,,PHO,DAL,1603.71964257631,1564.28297187412,0.6905436202493852,0.3094563797506148,,,,,,,,,1627.25111085209,1605.71766529218,0.6494107203529124,0.35058927964708764,,,89,30,60
2023-01-26,2023,0,,LAC,SAS,1488.08975489206,1436.18111683342,0.7056721381510757,0.29432786184892434,,,,,,,,,1562.97231914582,1431.26346967762,0.8087156048739421,0.19128439512605788,,,48,29,39
2023-01-27,2023,0,,IND,MIL,1453.51396503427,1584.17813613969,0.45598493738347706,0.544015062616523,,,,,,,,,1491.625188907,1659.04824758217,0.3676433961572462,0.6323566038427537,,,77,45,61
2023-01-27,2023,0,,MIN,MEM,1509.19415099235,1587.07085251309,0.5317950250678061,0.46820497493219393,,,,,,,,,1543.65252038181,1652.51029561058,0.4601988762836568,0.5398011237163431,,,84,55,70
2023-01-27,2023,0,,OKC,CLE,1425.0266919277,1539.10391090815,0.47975233215582413,0.5202476678441759,,,,,,,,,1417.08885509884,1580.25290716484,0.4523019853936146,0.5476980146063855,,,48,41,45
2023-01-27,2023,0,,MIA,ORL,1566.26729585078,1365.22865047056,0.8497852512215421,0.15021474877845786,,,,,,,,,1615.2029737554,1401.58582777327,0.8378415071748049,0.16215849282519512,,,51,10,31
2023-01-27,2023,0,,GSW,TOR,1586.62159812499,1555.13206710328,0.6806834822981552,0.31931651770184477,,,,,,,,,1597.68218791027,1620.74715914994,0.5688043169210092,0.4311956830789908,,,87,53,70
